date,code,name,store_name,value
2024-09-06,1,菓　子,ekimae,"533,028"
2024-09-06,2,嗜好品,inada,"70,942"
2024-09-06,2,嗜好品,otofuke,"78,212"
2024-09-06,2,嗜好品,ekimae,"115,964"
2024-09-06,3,調味料,inada,"180,320"
2024-09-06,3,調味料,otofuke,"173,739"
2024-09-06,3,調味料,ekimae,"232,502"
2024-09-06,4,調理素材,inada,"30,238"
2024-09-06,4,調理素材,otofuke,"25,293"
2024-09-06,4,調理素材,ekimae,"31,326"
2024-09-06,5,クイックフーズ,inada,"188,973"
2024-09-06,5,クイックフーズ,otofuke,"170,167"
2024-09-06,5,クイックフーズ,ekimae,"278,298"
2024-09-06,6,グロサリーギフト,ekimae,"33,404"
2024-09-06,7,銘店,otofuke,"6,135"
2024-09-06,7,銘店,ekimae,"37,965"
2024-09-06,8,米,inada,"12,500"
2024-09-06,8,米,otofuke,"2,933"
2024-09-06,8,米,ekimae,"166,500"
2024-09-06,55,タバコ,inada,"46,140"
2024-09-06,55,タバコ,otofuke,"35,641"
2024-09-06,55,タバコ,ekimae,"58,835"
2024-09-06,74,飲料,inada,"252,061"
2024-09-06,74,飲料,otofuke,"222,331"
2024-09-06,74,飲料,ekimae,"368,315"
2024-09-06,9,酒類,inada,"128,657"
2024-09-06,9,酒類,otofuke,"138,232"
2024-09-06,9,酒類,ekimae,"224,738"
2024-09-06,273,ワイン,inada,"12,465"
2024-09-06,273,ワイン,otofuke,"13,667"
2024-09-06,273,ワイン,ekimae,"120,153"
2024-09-06,274,ビール類,inada,"162,799"
2024-09-06,274,ビール類,otofuke,"163,086"
2024-09-06,274,ビール類,ekimae,"213,036"
2024-09-07,1,菓　子,inada,"266,459"
2024-09-07,1,菓　子,otofuke,"281,481"
2024-09-07,1,菓　子,ekimae,"510,196"
2024-09-07,2,嗜好品,inada,"74,225"
2024-09-07,2,嗜好品,otofuke,"79,041"
2024-09-07,2,嗜好品,ekimae,"147,114"
2024-09-07,3,調味料,inada,"213,431"
2024-09-07,3,調味料,otofuke,"234,065"
2024-09-07,3,調味料,ekimae,"235,940"
2024-09-07,4,調理素材,inada,"28,756"
2024-09-07,4,調理素材,otofuke,"29,348"
2024-09-07,4,調理素材,ekimae,"49,042"
2024-09-07,5,クイックフーズ,inada,"208,475"
2024-09-07,5,クイックフーズ,otofuke,"206,338"
2024-09-07,5,クイックフーズ,ekimae,"260,408"
2024-09-07,6,グロサリーギフト,ekimae,"10,322"
2024-09-07,7,銘店,otofuke,"7,125"
2024-09-07,7,銘店,ekimae,"24,825"
2024-09-07,8,米,inada,"145,014"
2024-09-07,8,米,otofuke,"170,786"
2024-09-07,8,米,ekimae,"145,762"
2024-09-07,55,タバコ,inada,"75,825"
2024-09-07,55,タバコ,otofuke,"30,801"
2024-09-07,55,タバコ,ekimae,"73,910"
2024-09-07,61,スイーツ,otofuke,"1,000"
2024-09-07,74,飲料,inada,"257,159"
2024-09-07,74,飲料,otofuke,"252,968"
2024-09-07,74,飲料,ekimae,"382,458"
2024-09-07,9,酒類,inada,"140,453"
2024-09-07,9,酒類,otofuke,"143,290"
2024-09-07,9,酒類,ekimae,"266,764"
2024-09-07,273,ワイン,inada,"14,533"
2024-09-07,273,ワイン,otofuke,"22,329"
2024-09-07,273,ワイン,ekimae,"36,592"
2024-09-07,274,ビール類,inada,"225,704"
2024-09-07,274,ビール類,otofuke,"213,415"
2024-09-07,274,ビール類,ekimae,"271,548"
2024-09-08,1,菓　子,inada,"237,892"
2024-09-08,1,菓　子,otofuke,"353,625"
2024-09-08,1,菓　子,ekimae,"542,420"
2024-09-08,2,嗜好品,inada,"69,882"
2024-09-08,2,嗜好品,otofuke,"155,101"
2024-09-08,2,嗜好品,ekimae,"137,842"
2024-09-08,3,調味料,inada,"183,541"
2024-09-08,3,調味料,otofuke,"303,344"
2024-09-08,3,調味料,ekimae,"210,320"
2024-09-08,4,調理素材,inada,"22,821"
2024-09-08,4,調理素材,otofuke,"35,696"
2024-09-08,4,調理素材,ekimae,"35,413"
2024-09-08,5,クイックフーズ,inada,"231,072"
2024-09-08,5,クイックフーズ,otofuke,"371,039"
2024-09-08,5,クイックフーズ,ekimae,"299,156"
2024-09-08,6,グロサリーギフト,ekimae,"18,102"
2024-09-08,7,銘店,otofuke,"4,775"
2024-09-08,7,銘店,ekimae,"15,109"
2024-09-08,8,米,inada,"41,294"
2024-09-08,8,米,otofuke,"5,068"
2024-09-08,8,米,ekimae,"173,446"
2024-09-08,55,タバコ,inada,"71,421"
2024-09-08,55,タバコ,otofuke,"65,410"
2024-09-08,55,タバコ,ekimae,"58,022"
2024-09-08,61,スイーツ,otofuke,"3,000"
2024-09-08,74,飲料,inada,"265,863"
2024-09-08,74,飲料,otofuke,"632,254"
2024-09-08,74,飲料,ekimae,"373,607"
2024-09-08,9,酒類,inada,"106,252"
2024-09-08,9,酒類,otofuke,"155,195"
2024-09-08,9,酒類,ekimae,"283,687"
2024-09-08,273,ワイン,inada,"17,115"
2024-09-08,273,ワイン,otofuke,"19,502"
2024-09-08,273,ワイン,ekimae,"49,925"
2024-09-08,274,ビール類,inada,"206,604"
2024-09-08,274,ビール類,otofuke,"259,535"
2024-09-08,274,ビール類,ekimae,"238,820"
2024-09-09,1,菓　子,inada,"210,726"
2024-09-09,1,菓　子,otofuke,"185,063"
2024-09-09,1,菓　子,ekimae,"476,767"
2024-09-09,2,嗜好品,inada,"57,752"
2024-09-09,2,嗜好品,otofuke,"67,880"
2024-09-09,2,嗜好品,ekimae,"103,003"
2024-09-09,3,調味料,inada,"161,148"
2024-09-09,3,調味料,otofuke,"125,162"
2024-09-09,3,調味料,ekimae,"183,175"
2024-09-09,4,調理素材,inada,"23,911"
2024-09-09,4,調理素材,otofuke,"18,486"
2024-09-09,4,調理素材,ekimae,"34,874"
2024-09-09,5,クイックフーズ,inada,"176,157"
2024-09-09,5,クイックフーズ,otofuke,"155,460"
2024-09-09,5,クイックフーズ,ekimae,"227,881"
2024-09-09,6,グロサリーギフト,otofuke,797
2024-09-09,6,グロサリーギフト,ekimae,"9,633"
2024-09-09,7,銘店,otofuke,"5,865"
2024-09-09,7,銘店,ekimae,"10,340"
2024-09-09,8,米,inada,"15,612"
2024-09-09,8,米,otofuke,"5,466"
2024-09-09,8,米,ekimae,"5,276"
2024-09-09,55,タバコ,inada,"52,374"
2024-09-09,55,タバコ,otofuke,"27,505"
2024-09-09,55,タバコ,ekimae,"54,554"
2024-09-09,74,飲料,inada,"229,421"
2024-09-09,74,飲料,otofuke,"152,671"
2024-09-09,74,飲料,ekimae,"303,467"
2024-09-09,9,酒類,inada,"108,236"
2024-09-09,9,酒類,otofuke,"111,382"
2024-09-09,9,酒類,ekimae,"204,003"
2024-09-09,273,ワイン,inada,"10,702"
2024-09-09,273,ワイン,otofuke,"11,826"
2024-09-09,273,ワイン,ekimae,"37,061"
2024-09-09,274,ビール類,inada,"140,290"
2024-09-09,274,ビール類,otofuke,"153,459"
2024-09-09,274,ビール類,ekimae,"155,022"
2024-09-10,1,菓　子,inada,"341,803"
2024-09-10,1,菓　子,otofuke,"313,981"
2024-09-10,1,菓　子,ekimae,"665,127"
2024-09-10,2,嗜好品,inada,"106,404"
2024-09-10,2,嗜好品,otofuke,"117,187"
2024-09-10,2,嗜好品,ekimae,"241,225"
2024-09-10,3,調味料,inada,"266,684"
2024-09-10,3,調味料,otofuke,"278,917"
2024-09-10,3,調味料,ekimae,"375,082"
2024-09-10,4,調理素材,inada,"39,353"
2024-09-10,4,調理素材,otofuke,"37,920"
2024-09-10,4,調理素材,ekimae,"77,885"
2024-09-10,5,クイックフーズ,inada,"253,626"
2024-09-10,5,クイックフーズ,otofuke,"255,485"
2024-09-10,5,クイックフーズ,ekimae,"434,459"
2024-09-10,6,グロサリーギフト,ekimae,"18,214"
2024-09-10,7,銘店,otofuke,"28,398"
2024-09-10,7,銘店,ekimae,"7,750"
2024-09-10,8,米,inada,"123,823"
2024-09-10,8,米,otofuke,"157,075"
2024-09-10,8,米,ekimae,"39,646"
2024-09-10,55,タバコ,inada,"84,476"
2024-09-10,55,タバコ,otofuke,"57,825"
2024-09-10,55,タバコ,ekimae,"81,192"
2024-09-10,61,スイーツ,otofuke,"1,000"
2024-09-10,74,飲料,inada,"271,615"
2024-09-10,74,飲料,otofuke,"271,129"
2024-09-10,74,飲料,ekimae,"450,935"
2024-09-10,9,酒類,inada,"120,497"
2024-09-10,9,酒類,otofuke,"135,295"
2024-09-10,9,酒類,ekimae,"246,659"
2024-09-10,273,ワイン,inada,"6,991"
2024-09-10,273,ワイン,otofuke,"11,495"
2024-09-10,273,ワイン,ekimae,"103,421"
2024-09-10,274,ビール類,inada,"144,511"
2024-09-10,274,ビール類,otofuke,"178,382"
2024-09-10,274,ビール類,ekimae,"223,398"
2024-09-11,1,菓　子,inada,"216,696"
2024-09-11,1,菓　子,otofuke,"212,269"
2024-09-11,1,菓　子,ekimae,"488,252"
2024-09-11,2,嗜好品,inada,"79,137"
2024-09-11,2,嗜好品,otofuke,"56,988"
2024-09-11,2,嗜好品,ekimae,"118,966"
2024-09-11,3,調味料,inada,"148,801"
2024-09-11,3,調味料,otofuke,"138,670"
2024-09-11,3,調味料,ekimae,"182,227"
2024-09-11,4,調理素材,inada,"22,748"
2024-09-11,4,調理素材,otofuke,"21,820"
2024-09-11,4,調理素材,ekimae,"41,842"
2024-09-11,5,クイックフーズ,inada,"156,180"
2024-09-11,5,クイックフーズ,otofuke,"135,973"
2024-09-11,5,クイックフーズ,ekimae,"226,407"
2024-09-11,6,グロサリーギフト,otofuke,797
2024-09-11,6,グロサリーギフト,ekimae,"23,501"
2024-09-11,7,銘店,otofuke,"10,000"
2024-09-11,7,銘店,ekimae,"14,750"
2024-09-11,8,米,inada,"13,596"
2024-09-11,8,米,otofuke,"9,072"
2024-09-11,8,米,ekimae,"208,128"
2024-09-11,55,タバコ,inada,"51,705"
2024-09-11,55,タバコ,otofuke,"32,336"
2024-09-11,55,タバコ,ekimae,"64,220"
2024-09-11,74,飲料,inada,"172,679"
2024-09-11,74,飲料,otofuke,"161,998"
2024-09-11,74,飲料,ekimae,"303,844"
2024-09-11,9,酒類,inada,"75,927"
2024-09-11,9,酒類,otofuke,"95,878"
2024-09-11,9,酒類,ekimae,"190,125"
2024-09-11,273,ワイン,inada,"9,535"
2024-09-11,273,ワイン,otofuke,"6,488"
2024-09-11,273,ワイン,ekimae,"50,248"
2024-09-11,274,ビール類,inada,"118,192"
2024-09-11,274,ビール類,otofuke,"118,690"
2024-09-11,274,ビール類,ekimae,"173,590"
2024-09-12,1,菓　子,inada,"372,780"
2024-09-12,1,菓　子,otofuke,"354,674"
2024-09-12,1,菓　子,ekimae,"497,539"
2024-09-12,2,嗜好品,inada,"153,987"
2024-09-12,2,嗜好品,otofuke,"129,992"
2024-09-12,2,嗜好品,ekimae,"124,993"
2024-09-12,3,調味料,inada,"445,829"
2024-09-12,3,調味料,otofuke,"405,795"
2024-09-12,3,調味料,ekimae,"205,027"
2024-09-12,4,調理素材,inada,"60,536"
2024-09-12,4,調理素材,otofuke,"43,051"
2024-09-12,4,調理素材,ekimae,"33,740"
2024-09-12,5,クイックフーズ,inada,"320,585"
2024-09-12,5,クイックフーズ,otofuke,"292,003"
2024-09-12,5,クイックフーズ,ekimae,"245,100"
2024-09-12,6,グロサリーギフト,otofuke,757
2024-09-12,6,グロサリーギフト,ekimae,"20,770"
2024-09-12,7,銘店,otofuke,"14,279"
2024-09-12,7,銘店,ekimae,"18,880"
2024-09-12,8,米,inada,"76,589"
2024-09-12,8,米,otofuke,"50,870"
2024-09-12,8,米,ekimae,"2,698"
2024-09-12,55,タバコ,inada,"88,250"
2024-09-12,55,タバコ,otofuke,"25,351"
2024-09-12,55,タバコ,ekimae,"80,095"
2024-09-12,74,飲料,inada,"339,319"
2024-09-12,74,飲料,otofuke,"653,628"
2024-09-12,74,飲料,ekimae,"290,153"
2024-09-12,9,酒類,inada,"173,052"
2024-09-12,9,酒類,otofuke,"193,416"
2024-09-12,9,酒類,ekimae,"200,542"
2024-09-12,273,ワイン,inada,"27,084"
2024-09-12,273,ワイン,otofuke,"17,629"
2024-09-12,273,ワイン,ekimae,"50,991"
2024-09-12,274,ビール類,inada,"215,291"
2024-09-12,274,ビール類,otofuke,"208,282"
2024-09-12,274,ビール類,ekimae,"170,041"
2024-09-13,1,菓　子,inada,"260,410"
2024-09-13,1,菓　子,otofuke,"228,214"
2024-09-13,1,菓　子,ekimae,"524,882"
2024-09-13,2,嗜好品,inada,"73,326"
2024-09-13,2,嗜好品,otofuke,"88,706"
2024-09-13,2,嗜好品,ekimae,"139,075"
2024-09-13,3,調味料,inada,"158,789"
2024-09-13,3,調味料,otofuke,"152,665"
2024-09-13,3,調味料,ekimae,"244,623"
2024-09-13,4,調理素材,inada,"33,309"
2024-09-13,4,調理素材,otofuke,"16,944"
2024-09-13,4,調理素材,ekimae,"42,160"
2024-09-13,5,クイックフーズ,inada,"152,693"
2024-09-13,5,クイックフーズ,otofuke,"196,066"
2024-09-13,5,クイックフーズ,ekimae,"264,488"
2024-09-13,6,グロサリーギフト,otofuke,600
2024-09-13,6,グロサリーギフト,ekimae,"26,445"
2024-09-13,7,銘店,otofuke,"7,530"
2024-09-13,7,銘店,ekimae,"19,230"
2024-09-13,8,米,inada,"15,508"
2024-09-13,8,米,otofuke,"6,544"
2024-09-13,8,米,ekimae,"123,302"
2024-09-13,55,タバコ,inada,"53,237"
2024-09-13,55,タバコ,otofuke,"37,152"
2024-09-13,55,タバコ,ekimae,"58,454"
2024-09-13,74,飲料,inada,"222,907"
2024-09-13,74,飲料,otofuke,"183,051"
2024-09-13,74,飲料,ekimae,"335,182"
2024-09-13,9,酒類,inada,"104,223"
2024-09-13,9,酒類,otofuke,"126,465"
2024-09-13,9,酒類,ekimae,"219,133"
2024-09-13,273,ワイン,inada,"15,259"
2024-09-13,273,ワイン,otofuke,"14,135"
2024-09-13,273,ワイン,ekimae,"45,971"
2024-09-13,274,ビール類,inada,"201,283"
2024-09-13,274,ビール類,otofuke,"183,298"
2024-09-13,274,ビール類,ekimae,"221,598"
2024-09-14,1,菓　子,inada,"268,897"
2024-09-14,1,菓　子,otofuke,"306,751"
2024-09-14,1,菓　子,ekimae,"606,432"
2024-09-14,2,嗜好品,inada,"72,558"
2024-09-14,2,嗜好品,otofuke,"90,125"
2024-09-14,2,嗜好品,ekimae,"131,326"
2024-09-14,3,調味料,inada,"166,622"
2024-09-14,3,調味料,otofuke,"186,450"
2024-09-14,3,調味料,ekimae,"189,116"
2024-09-14,4,調理素材,inada,"32,488"
2024-09-14,4,調理素材,otofuke,"23,384"
2024-09-14,4,調理素材,ekimae,"40,986"
2024-09-14,5,クイックフーズ,inada,"195,659"
2024-09-14,5,クイックフーズ,otofuke,"190,950"
2024-09-14,5,クイックフーズ,ekimae,"223,608"
2024-09-14,6,グロサリーギフト,ekimae,"17,344"
2024-09-14,7,銘店,otofuke,"10,640"
2024-09-14,7,銘店,ekimae,"12,130"
2024-09-14,8,米,inada,"265,878"
2024-09-14,8,米,otofuke,"200,714"
2024-09-14,8,米,ekimae,"44,752"
2024-09-14,55,タバコ,inada,"77,956"
2024-09-14,55,タバコ,otofuke,"31,099"
2024-09-14,55,タバコ,ekimae,"70,714"
2024-09-14,61,スイーツ,otofuke,"1,000"
2024-09-14,74,飲料,inada,"247,159"
2024-09-14,74,飲料,otofuke,"239,744"
2024-09-14,74,飲料,ekimae,"492,834"
2024-09-14,9,酒類,inada,"154,719"
2024-09-14,9,酒類,otofuke,"140,670"
2024-09-14,9,酒類,ekimae,"339,641"
2024-09-14,273,ワイン,inada,"15,883"
2024-09-14,273,ワイン,otofuke,"19,686"
2024-09-14,273,ワイン,ekimae,"106,347"
2024-09-14,274,ビール類,inada,"210,752"
2024-09-14,274,ビール類,otofuke,"212,246"
2024-09-14,274,ビール類,ekimae,"327,241"
2024-09-15,1,菓　子,inada,"303,907"
2024-09-15,1,菓　子,otofuke,"346,508"
2024-09-15,1,菓　子,ekimae,"606,842"
2024-09-15,2,嗜好品,inada,"84,549"
2024-09-15,2,嗜好品,otofuke,"121,845"
2024-09-15,2,嗜好品,ekimae,"168,003"
2024-09-15,3,調味料,inada,"265,628"
2024-09-15,3,調味料,otofuke,"280,123"
2024-09-15,3,調味料,ekimae,"299,915"
2024-09-15,4,調理素材,inada,"39,826"
2024-09-15,4,調理素材,otofuke,"34,699"
2024-09-15,4,調理素材,ekimae,"53,226"
2024-09-15,5,クイックフーズ,inada,"217,148"
2024-09-15,5,クイックフーズ,otofuke,"227,113"
2024-09-15,5,クイックフーズ,ekimae,"285,102"
2024-09-15,6,グロサリーギフト,otofuke,"4,726"
2024-09-15,6,グロサリーギフト,ekimae,"17,122"
2024-09-15,7,銘店,otofuke,"7,560"
2024-09-15,7,銘店,ekimae,"16,400"
2024-09-15,8,米,inada,"175,435"
2024-09-15,8,米,otofuke,"231,534"
2024-09-15,8,米,ekimae,"224,358"
2024-09-15,55,タバコ,inada,"54,636"
2024-09-15,55,タバコ,otofuke,"70,543"
2024-09-15,55,タバコ,ekimae,"58,258"
2024-09-15,61,スイーツ,otofuke,"2,000"
2024-09-15,74,飲料,inada,"263,642"
2024-09-15,74,飲料,otofuke,"270,465"
2024-09-15,74,飲料,ekimae,"473,299"
2024-09-15,9,酒類,inada,"144,874"
2024-09-15,9,酒類,otofuke,"204,060"
2024-09-15,9,酒類,ekimae,"382,340"
2024-09-15,273,ワイン,inada,"21,514"
2024-09-15,273,ワイン,otofuke,"25,687"
2024-09-15,273,ワイン,ekimae,"90,752"
2024-09-15,274,ビール類,inada,"218,697"
2024-09-15,274,ビール類,otofuke,"261,803"
2024-09-15,274,ビール類,ekimae,"286,982"
2024-09-16,1,菓　子,inada,"241,026"
2024-09-16,1,菓　子,otofuke,"256,473"
2024-09-16,1,菓　子,ekimae,"471,502"
2024-09-16,2,嗜好品,inada,"74,219"
2024-09-16,2,嗜好品,otofuke,"89,448"
2024-09-16,2,嗜好品,ekimae,"113,801"
2024-09-16,3,調味料,inada,"187,465"
2024-09-16,3,調味料,otofuke,"201,411"
2024-09-16,3,調味料,ekimae,"225,511"
2024-09-16,4,調理素材,inada,"28,232"
2024-09-16,4,調理素材,otofuke,"31,360"
2024-09-16,4,調理素材,ekimae,"33,850"
2024-09-16,5,クイックフーズ,inada,"183,570"
2024-09-16,5,クイックフーズ,otofuke,"193,251"
2024-09-16,5,クイックフーズ,ekimae,"259,265"
2024-09-16,6,グロサリーギフト,otofuke,769
2024-09-16,6,グロサリーギフト,ekimae,"16,171"
2024-09-16,7,銘店,otofuke,"5,070"
2024-09-16,7,銘店,ekimae,"29,123"
2024-09-16,8,米,inada,"15,964"
2024-09-16,8,米,otofuke,"84,244"
2024-09-16,8,米,ekimae,"140,329"
2024-09-16,55,タバコ,inada,"54,779"
2024-09-16,55,タバコ,otofuke,"51,700"
2024-09-16,55,タバコ,ekimae,"76,656"
2024-09-16,74,飲料,inada,"209,977"
2024-09-16,74,飲料,otofuke,"226,340"
2024-09-16,74,飲料,ekimae,"444,195"
2024-09-16,9,酒類,inada,"139,388"
2024-09-16,9,酒類,otofuke,"147,425"
2024-09-16,9,酒類,ekimae,"278,311"
2024-09-16,273,ワイン,inada,"11,865"
2024-09-16,273,ワイン,otofuke,"12,784"
2024-09-16,273,ワイン,ekimae,"85,585"
2024-09-16,274,ビール類,inada,"164,777"
2024-09-16,274,ビール類,otofuke,"240,803"
2024-09-16,274,ビール類,ekimae,"261,901"
2024-09-17,1,菓　子,inada,"281,282"
2024-09-17,1,菓　子,otofuke,"290,579"
2024-09-17,1,菓　子,ekimae,"564,518"
2024-09-17,2,嗜好品,inada,"130,939"
2024-09-17,2,嗜好品,otofuke,"166,791"
2024-09-17,2,嗜好品,ekimae,"161,460"
2024-09-17,3,調味料,inada,"251,916"
2024-09-17,3,調味料,otofuke,"260,554"
2024-09-17,3,調味料,ekimae,"269,241"
2024-09-17,4,調理素材,inada,"38,364"
2024-09-17,4,調理素材,otofuke,"35,249"
2024-09-17,4,調理素材,ekimae,"54,249"
2024-09-17,5,クイックフーズ,inada,"262,087"
2024-09-17,5,クイックフーズ,otofuke,"234,055"
2024-09-17,5,クイックフーズ,ekimae,"359,816"
2024-09-17,6,グロサリーギフト,ekimae,"14,656"
2024-09-17,7,銘店,otofuke,"5,705"
2024-09-17,7,銘店,ekimae,"16,509"
2024-09-17,8,米,inada,"149,048"
2024-09-17,8,米,otofuke,"94,377"
2024-09-17,8,米,ekimae,"140,108"
2024-09-17,55,タバコ,inada,"81,207"
2024-09-17,55,タバコ,otofuke,"60,312"
2024-09-17,55,タバコ,ekimae,"52,982"
2024-09-17,74,飲料,inada,"233,702"
2024-09-17,74,飲料,otofuke,"255,224"
2024-09-17,74,飲料,ekimae,"312,289"
2024-09-17,9,酒類,inada,"109,256"
2024-09-17,9,酒類,otofuke,"120,559"
2024-09-17,9,酒類,ekimae,"184,979"
2024-09-17,273,ワイン,inada,"16,784"
2024-09-17,273,ワイン,otofuke,"12,742"
2024-09-17,273,ワイン,ekimae,"64,014"
2024-09-17,274,ビール類,inada,"151,212"
2024-09-17,274,ビール類,otofuke,"209,424"
2024-09-17,274,ビール類,ekimae,"181,574"
2024-09-18,1,菓　子,inada,"216,984"
2024-09-18,1,菓　子,otofuke,"186,906"
2024-09-18,1,菓　子,ekimae,"475,640"
2024-09-18,2,嗜好品,inada,"60,348"
2024-09-18,2,嗜好品,otofuke,"62,856"
2024-09-18,2,嗜好品,ekimae,"154,601"
2024-09-18,3,調味料,inada,"131,880"
2024-09-18,3,調味料,otofuke,"133,493"
2024-09-18,3,調味料,ekimae,"189,428"
2024-09-18,4,調理素材,inada,"19,841"
2024-09-18,4,調理素材,otofuke,"19,743"
2024-09-18,4,調理素材,ekimae,"44,592"
2024-09-18,5,クイックフーズ,inada,"134,182"
2024-09-18,5,クイックフーズ,otofuke,"141,115"
2024-09-18,5,クイックフーズ,ekimae,"235,685"
2024-09-18,6,グロサリーギフト,otofuke,"5,000"
2024-09-18,6,グロサリーギフト,ekimae,"6,727"
2024-09-18,7,銘店,otofuke,"1,200"
2024-09-18,7,銘店,ekimae,"17,125"
2024-09-18,8,米,inada,"13,510"
2024-09-18,8,米,otofuke,"63,656"
2024-09-18,8,米,ekimae,"111,643"
2024-09-18,55,タバコ,inada,"78,143"
2024-09-18,55,タバコ,otofuke,"35,397"
2024-09-18,55,タバコ,ekimae,"56,601"
2024-09-18,74,飲料,inada,"163,628"
2024-09-18,74,飲料,otofuke,"167,029"
2024-09-18,74,飲料,ekimae,"280,503"
2024-09-18,9,酒類,inada,"122,140"
2024-09-18,9,酒類,otofuke,"104,690"
2024-09-18,9,酒類,ekimae,"174,396"
2024-09-18,273,ワイン,inada,"8,733"
2024-09-18,273,ワイン,otofuke,"12,873"
2024-09-18,273,ワイン,ekimae,"37,764"
2024-09-18,274,ビール類,inada,"143,758"
2024-09-18,274,ビール類,otofuke,"132,726"
2024-09-18,274,ビール類,ekimae,"186,727"
2024-09-19,1,菓　子,inada,"228,139"
2024-09-19,1,菓　子,otofuke,"220,491"
2024-09-19,1,菓　子,ekimae,"471,500"
2024-09-19,2,嗜好品,inada,"75,991"
2024-09-19,2,嗜好品,otofuke,"57,259"
2024-09-19,2,嗜好品,ekimae,"150,790"
2024-09-19,3,調味料,inada,"160,804"
2024-09-19,3,調味料,otofuke,"129,443"
2024-09-19,3,調味料,ekimae,"206,262"
2024-09-19,4,調理素材,inada,"20,941"
2024-09-19,4,調理素材,otofuke,"19,090"
2024-09-19,4,調理素材,ekimae,"36,287"
2024-09-19,5,クイックフーズ,inada,"146,961"
2024-09-19,5,クイックフーズ,otofuke,"126,085"
2024-09-19,5,クイックフーズ,ekimae,"258,864"
2024-09-19,6,グロサリーギフト,otofuke,"3,500"
2024-09-19,6,グロサリーギフト,ekimae,"12,458"
2024-09-19,7,銘店,inada,700
2024-09-19,7,銘店,otofuke,"5,525"
2024-09-19,7,銘店,ekimae,"12,955"
2024-09-19,8,米,inada,"121,247"
2024-09-19,8,米,otofuke,"81,542"
2024-09-19,8,米,ekimae,"78,157"
2024-09-19,55,タバコ,inada,"62,708"
2024-09-19,55,タバコ,otofuke,"38,552"
2024-09-19,55,タバコ,ekimae,"60,916"
2024-09-19,74,飲料,inada,"179,625"
2024-09-19,74,飲料,otofuke,"174,932"
2024-09-19,74,飲料,ekimae,"288,461"
2024-09-19,9,酒類,inada,"90,195"
2024-09-19,9,酒類,otofuke,"74,543"
2024-09-19,9,酒類,ekimae,"212,954"
2024-09-19,273,ワイン,inada,"5,912"
2024-09-19,273,ワイン,otofuke,"15,818"
2024-09-19,273,ワイン,ekimae,"56,146"
2024-09-19,274,ビール類,inada,"126,218"
2024-09-19,274,ビール類,otofuke,"139,704"
2024-09-19,274,ビール類,ekimae,"176,774"
2024-09-20,1,菓　子,inada,"357,176"
2024-09-20,1,菓　子,otofuke,"310,959"
2024-09-20,1,菓　子,ekimae,"710,634"
2024-09-20,2,嗜好品,inada,"131,019"
2024-09-20,2,嗜好品,otofuke,"136,713"
2024-09-20,2,嗜好品,ekimae,"251,905"
2024-09-20,3,調味料,inada,"343,735"
2024-09-20,3,調味料,otofuke,"329,708"
2024-09-20,3,調味料,ekimae,"370,161"
2024-09-20,4,調理素材,inada,"38,313"
2024-09-20,4,調理素材,otofuke,"38,668"
2024-09-20,4,調理素材,ekimae,"79,226"
2024-09-20,5,クイックフーズ,inada,"262,312"
2024-09-20,5,クイックフーズ,otofuke,"256,642"
2024-09-20,5,クイックフーズ,ekimae,"365,933"
2024-09-20,6,グロサリーギフト,otofuke,600
2024-09-20,6,グロサリーギフト,ekimae,"15,046"
2024-09-20,7,銘店,otofuke,"9,980"
2024-09-20,7,銘店,ekimae,"18,330"
2024-09-20,8,米,inada,"12,448"
2024-09-20,8,米,otofuke,"79,433"
2024-09-20,8,米,ekimae,"236,573"
2024-09-20,55,タバコ,inada,"60,503"
2024-09-20,55,タバコ,otofuke,"40,204"
2024-09-20,55,タバコ,ekimae,"77,484"
2024-09-20,61,スイーツ,otofuke,950
2024-09-20,74,飲料,inada,"275,163"
2024-09-20,74,飲料,otofuke,"318,737"
2024-09-20,74,飲料,ekimae,"389,547"
2024-09-20,9,酒類,inada,"168,297"
2024-09-20,9,酒類,otofuke,"214,691"
2024-09-20,9,酒類,ekimae,"293,105"
2024-09-20,273,ワイン,inada,"22,934"
2024-09-20,273,ワイン,otofuke,"23,161"
2024-09-20,273,ワイン,ekimae,"93,919"
2024-09-20,274,ビール類,inada,"220,381"
2024-09-20,274,ビール類,otofuke,"231,943"
2024-09-20,274,ビール類,ekimae,"250,437"
2024-09-21,1,菓　子,inada,"284,512"
2024-09-21,1,菓　子,otofuke,"318,180"
2024-09-21,1,菓　子,ekimae,"557,103"
2024-09-21,2,嗜好品,inada,"83,208"
2024-09-21,2,嗜好品,otofuke,"102,003"
2024-09-21,2,嗜好品,ekimae,"165,930"
2024-09-21,3,調味料,inada,"170,687"
2024-09-21,3,調味料,otofuke,"202,327"
2024-09-21,3,調味料,ekimae,"242,683"
2024-09-21,4,調理素材,inada,"31,740"
2024-09-21,4,調理素材,otofuke,"25,868"
2024-09-21,4,調理素材,ekimae,"35,615"
2024-09-21,5,クイックフーズ,inada,"202,777"
2024-09-21,5,クイックフーズ,otofuke,"238,613"
2024-09-21,5,クイックフーズ,ekimae,"297,576"
2024-09-21,6,グロサリーギフト,inada,300
2024-09-21,6,グロサリーギフト,ekimae,"18,459"
2024-09-21,7,銘店,otofuke,"10,935"
2024-09-21,7,銘店,ekimae,"27,555"
2024-09-21,8,米,inada,"148,386"
2024-09-21,8,米,otofuke,"65,638"
